ID,Base_salary,predictions
2613,165000,161693.32
2614,73000,105688.24
2615,172000,201683.97
2616,70000,84597.58
2617,122000,101997.69
2618,217000,222231.94
2619,190000,182397.69
2620,2e+05,175164.92
2621,172000,194033.72
2622,131000,129422.88
2623,124000,139969.06
2624,185000,166658.37
2625,2e+05,194237.2
2626,95000,111987.2
2627,104000,122490.78
2628,235000,219121.27
2629,145000,205735.01
2630,159000,142049.06
2631,133000,112584.18
2632,80000,99913.23
2633,110000,133980.38
2634,123000,133115.85
2635,165000,172187.99
2636,154000,134981.74
2637,145000,137540.76
2638,205000,195731.61
2639,160000,142559.22
2640,220000,227610.49
2641,195000,212543.18
2642,160000,146213.89
2643,150000,164432.13
2644,142000,146722.96
2645,135000,117036.78
2646,141000,131498.17
2647,182000,149949.41
2648,80000,90838.33
2649,80000,81624.19
2650,82000,86462.59
2651,118000,124395.68
2652,150000,145154.1
2653,116000,118514.51
2654,225000,197607.48
2655,76000,83972.65
2656,2e+05,174821.61
2657,167000,155167.51
2658,216000,199826.06
2659,135000,136195.9
2660,156000,140101.6
2661,122000,134025.92
2662,180000,220408.4
2663,144000,154696.17
2664,155000,171753.94
2665,137000,150305.85
2666,112000,124967.57
2667,120000,142094.75
2668,125000,118893.74
2669,210000,152693.17
2670,101000,163972.03
2671,192000,185708.09
2672,130000,111677.09
2673,170000,187722.77
2674,250000,216928.65
2675,2e+05,127891.55
2676,135000,124935.62
2677,133000,114551.9
2678,240000,213605.36
2679,190000,175787.7
2680,195000,115172.98
2681,68000,79413.19
2682,1e+05,162238.14
2683,108000,119487.93
2684,220000,148193.18
2685,167000,196903.06
2686,86000,106269.9
2687,1e+05,82458.56
2688,195000,171213.9
2689,179000,156923.34
2690,115000,78703.52
2691,180000,128396.23
2692,111000,177226.93
2693,110000,102119.19
2694,225000,170224.13
2695,137000,149278.82
2696,34000,50072.09
2697,125000,111424.88
2698,2e+05,131129.69
2699,130000,153984.8
2700,194000,173894.39
2701,140000,176777.09
2702,135000,172411.98
2703,85000,74840.45
2704,160000,165518.64
2705,139000,133061.16
2706,27000,35985.69
2707,175000,205830.2
2708,117000,145354.92
2709,160000,154579.68
2710,86000,80261.13
2711,120000,129226.95
2712,143000,116199.09
2713,135000,142138.53
2714,220000,185241.47
2715,188000,185061
2716,120000,116665.55
2717,141000,146506.06
2718,141000,141861.16
2719,128000,121928.07
2720,105000,124436.3
2721,1e+05,87942.44
2722,97000,104592.2
2723,210000,184661.95
2724,160000,163834.52
2725,97000,79076.23
2726,120000,127271.4
2727,105000,131273.93
2728,130000,134328.73
2729,175000,169334.8
2730,155000,156319.58
2731,145000,202075.78
2732,72000,93884.15
2733,75000,84957.24
2734,111000,112928.06
2735,131000,117400.88
2736,198000,192363.43
2737,50000,63725.3
2738,190000,162873.12
2739,135000,142125.85
2740,78000,108382.6
2741,152000,164312.73
2742,102000,100546.51
2743,40000,69099.3
2744,102000,103800.35
2745,75000,108152.29
2746,2e+05,198908.31
2747,157000,183464.14
2748,116000,124632.25
2749,38000,82647.78
2750,123000,132998.53
2751,43000,61248.43
2752,76000,100445.59
2753,2e+05,168827.49
2754,160000,146758.68
2755,160000,171727.83
2756,135000,124935.62
2757,155000,173620.69
2758,132000,126878.41
2759,103000,134801.56
2760,123000,110271.68
2761,110000,109159.76
2762,135000,131182.12
2763,85000,84304.17
2764,75000,68427.11
2765,211000,151777.13
2766,90000,84897.54
2767,177000,162202.04
2768,65000,61280.28
2769,138000,173604.77
2770,72000,97550.35
2771,160000,170218.44
2772,178000,159768.57
2773,185000,194151.31
2774,186000,141058.07
2775,80000,69817.92
2776,135000,123948.92
2777,190000,179175.36
2778,150000,155384.46
2779,113000,115792.34
2780,149000,144419.34
2781,130000,111040.26
2782,119000,121554.04
2783,187000,165666.31
2784,106000,131953.08
2785,140000,178370.19
2786,165000,158789.89
2787,430000,328321.58
2788,44000,68787.87
2789,83000,80881.6
2790,82000,97333.74
2791,175000,177552.86
2792,186000,188923.6
2793,78000,84217.69
2794,110000,115754.27
2795,130000,127749.96
2796,140000,136779.36
2797,152000,187842.78
2798,135000,123244.27
2799,151000,154588.67
2800,197000,178274.43
2801,135000,169295.97
2802,125000,147862.22
2803,170000,203412.42
2804,123000,129885.88
2805,158000,157880.67
2806,171000,69212.8
2807,115000,96906.6
2808,250000,183142.48
2809,78000,133706.61
2810,130000,138472.16
2811,220000,212268.6
2812,120000,119833.82
2813,125000,125553.17
2814,80000,99348.71
2815,130000,159985.06
2816,77000,137091.91
2817,175000,198081.43
2818,80000,75934.91
2819,135000,141646.68
2820,172000,179049.11
2821,155000,146369.29
2822,123000,172761.95
2823,160000,118033.05
2824,105000,93031.34
2825,38000,76447.66
2826,117000,105990.7
2827,2e+05,133624.63
2828,252000,229647.45
2829,130000,96343.95
2830,101000,149301.53
2831,65000,81082.26
2832,90000,108629.82
2833,111000,117931.74
2834,245000,199349.91
2835,3e+05,176147.72
2836,151000,173953.76
2837,133000,124853.84
2838,145000,176019.55
2839,112000,117363.21
2840,65000,81699.09
2841,190000,171843.51
2842,1e+05,122139.97
2843,105000,109102.35
2844,85000,91817.24
2845,37000,49932.59
2846,195000,188438.1
2847,86000,68791.41
2848,180000,199573.04
2849,45000,49869.69
2850,116000,129851.66
2851,150000,149494.22
2852,130000,130328.51
2853,160000,181885.42
2854,134000,128541.05
2855,30000,36475.37
2856,140000,166538.13
2857,1e+05,115650.98
2858,120000,126979.85
2859,119000,141352.77
2860,150000,134169.64
2861,90000,113572.9
2862,71000,100852.49
2863,125000,122941.09
2864,160000,171970.54
2865,158000,142436.5
2866,163000,165573.62
2867,183000,211410.91
2868,260000,160614.93
2869,191000,182621.38
2870,57000,65908.38
2871,106000,81042.53
2872,219000,188409.43
2873,98000,123798.87
2874,80000,54530.57
2875,206000,169025.55
2876,120000,134760.35
2877,152000,149657.36
2878,118000,128008.77
2879,98000,125796.99
2880,125000,122603.06
2881,230000,172529.31
2882,102000,75622.82
2883,58000,51157.11
2884,148000,136167.96
2885,140000,138526.33
2886,195000,166159.16
2887,145000,148371.45
2888,105000,99213.06
2889,150000,156064.7
2890,25000,53211.84
2891,147000,164007.04
2892,110000,122437.54
2893,230000,170350.84
2894,145000,142396.52
2895,175000,164573.3
2896,166000,186549.43
2897,78000,81984.51
2898,60000,72083.34
2899,138000,124935.62
2900,165000,161693.44
2901,126000,123656.86
2902,108000,90546.41
2903,123000,137001.27
2904,110000,105129.18
2905,102000,100264.59
2906,210000,188059.54
2907,134000,135714.45
2908,112000,133615.42
2909,190000,215670.81
2910,162000,193623.88
2911,170000,171033.25
2912,212000,174910.67
2913,150000,167796.66
2914,161000,157330.65
2915,115000,123831.24
2916,190000,176340.06
2917,128000,121928.07
2918,69000,92024.25
2919,160000,172165.44
2920,170000,194021.3
2921,190000,204272.15
2922,140000,147417.42
2923,118000,123783.5
2924,112000,112262.49
2925,138000,104290.59
2926,153000,163118.41
2927,193000,183535.71
2928,30000,41963.47
2929,45000,66420.91
2930,205000,201676.01
2931,82000,80698.44
2932,135000,120610.08
2933,150000,173106.25
2934,173000,135423
2935,150000,120710.48
2936,212000,210292.28
2937,1e+05,81704.24
2938,140000,187753.74
2939,90000,112531.2
2940,170000,160324.78
2941,121000,136146.53
2942,120000,124102.59
2943,120000,137138.91
2944,160000,164823.01
2945,135000,145265.91
2946,45000,52906.22
2947,103000,113783.1
2948,83000,91317.62
2949,152000,130488.59
2950,160000,179746.18
2951,265000,227955.14
2952,146000,165948.84
2953,1e+05,85727.17
2954,210000,203382.51
2955,210000,186193.11
2956,111000,114020.73
2957,160000,191323.68
2958,95000,87739.63
2959,57000,85747.57
2960,55000,70176.04
2961,76000,64432.86
2962,152000,124871.98
2963,130000,150039.75
2964,148000,166091.01
2965,148000,152394.04
2966,205000,185556.66
2967,110000,177375.21
2968,250000,211811.83
2969,23000,33429.87
2970,1e+05,93851.5
2971,120000,93164.64
2972,118000,144712.8
2973,135000,127517.6
2974,136000,173314.44
2975,125000,145599.78
2976,1e+05,120860.65
2977,2e+05,125386.41
2978,122000,122154.85
2979,120000,121451.29
2980,85000,122768.99
2981,175000,158504.06
2982,128000,132964.95
2983,1e+05,124935.62
2984,128000,127440.18
2985,90000,110026.54
2986,117000,124165.23
2987,135000,134845.94
2988,80000,102542.65
2989,20000,36347.93
2990,130000,132045.11
2991,1e+05,144093.38
2992,107000,79039.82
2993,186000,139771.55
2994,31000,39745.01
2995,110000,124165.23
2996,180000,209061.65
2997,86000,65775.39
2998,70000,82339.92
2999,109000,157299.53
3000,95000,112856.42
3001,120000,130728.24
3002,56000,59368.11
3003,230000,196236.11
3004,97000,101278.61
3005,128000,207299.6
3006,29000,48867.24
3007,130000,137236.55
3008,105000,127184.96
3009,145000,117891.99
3010,20000,39877.19
3011,130000,162891.38
3012,128000,132818.56
3013,150000,141368.49
3014,150000,140724.13
3015,80000,97181.81
3016,185000,177717.86
3017,135000,118855.7
3018,180000,156350.84
3019,80000,83850.25
3020,83000,124700.33
3021,116000,114551.9
3022,90000,100594.09
3023,250000,186994.95
3024,128000,134758.57
3025,107000,187398.69
3026,106000,116282.63
3027,130000,152365.76
3028,235000,217897.76
3029,192000,180094.33
3030,132000,212633.63
3031,110000,113775.32
3032,190000,187299.42
3033,112000,114551.9
3034,160000,175004.13
3035,1e+05,128872.19
3036,181000,173285.9
3037,30000,66320.41
3038,12000,38297.57
3039,79000,102097.68
3040,118000,125045.12
3041,206000,188743.66
3042,145000,129672
3043,160000,160101.42
3044,125000,135324.4
3045,175000,173709.2
3046,65000,105775.37
3047,155000,146508.39
3048,145000,155829.06
3049,350000,212740.98
3050,175000,157406
3051,2e+05,99260.2
3052,115000,86102.48
3053,75000,120526.47
3054,220000,202141.39
3055,207000,174153.94
3056,2e+05,185482.91
3057,41000,60711.51
3058,65000,83585.88
3059,63000,88254.86
3060,150000,121970.18
3061,140000,150051.06
3062,220000,213683.41
3063,160000,168439.28
3064,107000,130896.18
3065,160000,152024.99
3066,105000,87482.65
3067,216000,189160.94
3068,220000,202670.04
3069,23000,51327.48
3070,125000,139614.7
3071,85000,106776.81
3072,60000,84147.75
3073,90000,121489.3
3074,115000,142690.24
3075,135000,177521.99
3076,110000,124364.08
3077,125000,142585.6
3078,258000,179286.57
3079,151000,182902.23
3080,116000,118093.95
3081,74000,69458.23
3082,195000,200210.67
3083,140000,153095.72
3084,103000,117670.63
3085,151000,146302.76
3086,150000,204650.85
3087,85000,110458.2
3088,105000,115913.8
3089,1e+05,104877.51
3090,116000,124632.25
3091,220000,193116.92
3092,120000,126792.25
3093,133000,144650.41
3094,116000,130736.29
3095,150000,121928.07
3096,130000,133498.66
3097,95000,94699.48
3098,125000,117840.16
3099,225000,167488.57
3100,149000,128949.01
3101,44000,47378.61
3102,205000,190064.32
3103,134000,128257.07
3104,170000,167417.15
3105,116000,127517.6
3106,115000,126396.37
3107,155000,155738.65
3108,235000,168155.73
3109,93000,113947.85
3110,114000,177013.51
3111,128000,143146.99
3112,158000,137120.14
3113,160000,150957.08
3114,140000,134198.51
3115,191000,190044.86
3116,90000,114342.55
3117,152000,151538.05
3118,160000,118235.14
3119,53000,80375.36
3120,90000,153166.5
3121,98000,82327.37
3122,75000,105376.04
3123,105000,109026.65
3124,135000,147971.99
3125,90000,101446.82
3126,130000,182718.78
3127,71000,57620.17
3128,82000,105777.93
3129,47000,43286.09
3130,120000,120610.08
3131,152000,157008.47
3132,130000,156066.66
3133,150000,159197.12
3134,120000,155356.66
3135,78000,63691.03
3136,159000,158764.53
3137,134000,127019.02
3138,70000,103423.29
3139,34000,52022.04
3140,149000,124707.54
3141,170000,184236.28
3142,2e+05,167531.02
3143,141000,130765.54
3144,85000,154410.25
3145,190000,169860.01
3146,2e+05,178663.58
3147,160000,187540.84
3148,112000,127191.18
3149,182000,165828.57
3150,125000,110957.63
3151,116000,124371.5
3152,89000,85101.22
3153,158000,140970.51
3154,80000,72112.11
3155,41000,54845.69
3156,134000,143846.96
3157,150000,151532.52
3158,4e+05,315500.23
3159,127000,148602.62
3160,111000,111711.33
3161,160000,145970.95
3162,110000,124637.02
3163,65000,78773.49
3164,160000,171069.67
3165,50000,87797.48
3166,90000,135197.96
3167,126000,133456.37
3168,180000,181536.19
3169,110000,103167.52
3170,167000,183580.04
3171,160000,149671.28
3172,180000,143209.9
3173,170000,195515.78
3174,48000,78173.41
3175,175000,213137.88
3176,95000,118541.73
3177,85000,87423.55
3178,140000,143154.36
3179,160000,167625.2
3180,120000,119012.07
3181,160000,153077.51
3182,43000,55048.63
3183,170000,178271.19
3184,110000,108450.7
3185,150000,139937.73
3186,240000,200994.62
3187,2e+05,217039.01
3188,190000,148081.48
3189,180000,177773.37
3190,195000,202402.36
3191,240000,150529.16
3192,68000,96811.14
3193,120000,127412.54
3194,22000,85814.77
3195,75000,124835.97
3196,250000,164555.05
3197,137000,166720.33
3198,1e+05,58015.75
3199,74000,86726.34
3200,111000,125160.68
3201,134000,166892.82
3202,151000,117161.59
3203,168000,156171.43
3204,220000,184417.31
3205,142000,177346.57
3206,190000,185314.65
3207,150000,167548.15
3208,115000,115263.93
3209,116000,113925.31
3210,105000,108357.64
3211,155000,151450.16
3212,120000,194727.51
3213,1e+05,148719.07
3214,108000,117840.16
3215,85000,60972.54
3216,205000,192919.37
3217,130000,159368.02
3218,2e+05,179841
3219,130000,140271.57
3220,160000,158891.36
3221,139000,160677.95
3222,170000,169165.78
3223,165000,175616.33
3224,110000,104543.28
3225,150000,139234.68
3226,115000,111722.98
3227,115000,124187.49
3228,680000,340586.75
3229,150000,101932.13
3230,107000,95537.86
3231,380000,220971.04
3232,215000,169280.81
3233,36000,53538
3234,73000,77753.95
3235,214000,200095
3236,115000,133061.16
3237,160000,130656.46
3238,221000,246264.69
3239,65000,76898.02
3240,76000,94671.91
3241,26000,41683.45
3242,160000,152224.36
3243,82000,118085.77
3244,132000,132525.29
3245,115000,137421.66
3246,125000,150012.92
3247,127000,144727.64
3248,150000,152790.8
3249,130000,132303.38
3250,140000,156719.77
3251,185000,172541.02
3252,154000,151580.58
3253,36000,61015.45
3254,185000,188673.49
3255,80000,89355.26
3256,170000,155819.49
3257,170000,179587.23
3258,146000,131216.72
3259,205000,198283.57
3260,87000,120545.22
3261,160000,171935.4
3262,150000,128818.58
3263,125000,150568.19
3264,1e+05,104552.15
3265,148000,142234.88
3266,1e+05,148466.4
3267,140000,157746.77
3268,210000,182216.7
3269,206000,234778.91
3270,59000,71356.19
3271,103000,88092.79
3272,131000,112680.71
3273,160000,192622.88
3274,167000,189180.84
3275,111000,115197.39
3276,135000,134383.74
3277,126000,127862.23
3278,162000,166537.65
3279,150000,144672.12
3280,90000,83453.23
3281,139000,144429.1
3282,150000,136754.35
3283,157000,141853.96
3284,130000,127412.54
3285,137000,148874.99
3286,182000,199305.95
3287,250000,196913.21
3288,65000,94250.27
3289,135000,176407.16
3290,182000,195848.79
3291,160000,153630.99
3292,152000,119793.91
3293,137000,172677.21
3294,130000,155561.03
3295,55000,49215.48
3296,81000,99296.4
3297,98000,162087.2
3298,1e+05,127823.64
3299,112000,106745.28
3300,190000,148563.41
3301,350000,199246.15
3302,120000,153287.69
3303,245000,221319.7
3304,75000,81127.47
3305,125000,125386.41
3306,58000,87977.06
3307,160000,163397.74
3308,140000,181001.94
3309,188000,186614.55
3310,110000,130765.54
3311,175000,189757.17
3312,216000,161697.59
3313,130000,130324.28
3314,130000,140487.13
3315,71000,63044.38
3316,130000,207400.28
3317,135000,158680.3
3318,185000,188464.95
3319,60000,118301.22
3320,145000,174486.25
3321,95000,88782.02
3322,62000,55940.47
3323,306000,227178.53
3324,130000,124371.5
3325,80000,104118.02
3326,121000,115435.13
3327,88000,89242.59
3328,156000,157509.69
3329,19000,55965.13
3330,87000,92911.58
3331,250000,205682.74
3332,130000,139444.23
3333,135000,140800.74
3334,130000,167099.94
3335,170000,157028.13
3336,175000,180903.44
3337,182000,168827.49
3338,35000,56180.89
3339,172000,150332.33
3340,156000,150916.91
3341,155000,155515.98
3342,193000,203500.13
3343,130000,155544.09
3344,124000,145187.61
3345,175000,242722.25
3346,88000,97927.09
3347,180000,177155.41
3348,110000,85727.17
3349,120000,147221.67
3350,51000,54058.83
3351,146000,139627.55
3352,153000,174961.68
3353,180000,162891.38
3354,55000,84352.68
3355,180000,230292.52
3356,130000,112527.06
3357,1e+05,90739.76
3358,205000,125269.65
3359,140000,133996.55
3360,110000,120802.75
3361,84000,119760.37
3362,197000,224662.58
3363,160000,189153.84
3364,125000,133889.44
3365,150000,132303.38
3366,2e+05,206961.25
3367,107000,112952.26
3368,130000,129879.18
3369,110000,119794.86
3370,2e+05,195893.25
3371,225000,167212.46
3372,147000,102106.17
3373,135000,134957.54
3374,210000,185143.96
3375,144000,139422.09
3376,120000,114551.9
3377,124000,112569.36
3378,172000,182645.95
3379,38000,56267.84
3380,80000,64995.17
3381,261000,241942.06
3382,150000,159316.69
3383,166000,116514.99
3384,198000,200300.79
3385,175000,132303.38
3386,84000,125745.23
3387,80000,95305.32
3388,70000,59387.23
3389,120000,125449.82
3390,480000,180653.06
3391,150000,168589.82
3392,102000,118408.55
3393,120000,143028.7
3394,112000,139190.98
3395,182000,174728.89
3396,350000,223455.68
3397,136000,103133.14
3398,170000,147715.01
3399,240000,239297.39
3400,250000,218628.24
3401,92000,144492.99
3402,2e+05,198023.68
3403,142000,135432.79
3404,190000,191496.63
3405,183000,176479.45
3406,95000,43717.76
3407,145000,94854.13
3408,18000,36063.59
3409,92000,94318.54
3410,102000,78056.36
3411,170000,179776.01
3412,175000,191466.75
3413,175000,67893.24
3414,270000,126005
3415,170000,137321.01
3416,184000,185207.64
3417,130000,103404.96
3418,1e+05,120516.11
3419,240000,178423.65
3420,130000,185615.36
3421,125000,131722.77
3422,170000,159484.71
3423,161000,162400.54
3424,155000,155862.79
3425,140000,150283.68
3426,90000,88924.26
3427,215000,172027.04
3428,167000,132043.87
3429,150000,157219.25
3430,250000,260037.3
3431,110000,131648.41
3432,95000,93984.13
3433,150000,157123.05
3434,103000,104514.12
3435,159000,145643.83
3436,184000,188490.52
3437,115000,62418.87
3438,159000,160246.08
3439,137000,131333.34
3440,152000,145738.54
3441,156000,137937.81
3442,23000,48544.58
3443,150000,174748.75
3444,140000,163115.51
3445,250000,184120.4
3446,101000,72708.99
3447,145000,162709.83
3448,116000,125629.38
3449,160000,168831.23
3450,115000,130656.46
3451,89000,106388.46
3452,140000,157339.59
3453,79000,86612.94
3454,260000,180045.18
3455,140000,153130.52
3456,153000,174510.19
3457,220000,177667.99
3458,160000,178186.36
3459,160000,150943.46
3460,123000,125386.41
3461,83000,80500.36
3462,156000,156763.11
3463,7e+05,440218.82
3464,150000,161449.41
3465,120000,122087.7
3466,128000,170295.8
3467,1e+05,103364.11
3468,150000,177922.28
3469,133000,121561.22
3470,115000,147673.08
3471,188000,184940.76
3472,145000,124853.84
3473,92000,92050.47
3474,76000,85184.74
3475,123000,129163.73
3476,131000,171870.49
3477,98000,85727.17
3478,128000,139627.55
3479,118000,120283.6
3480,275000,210299.96
3481,170000,207187.7
3482,128000,107067.38
3483,78000,115088.1
3484,124000,154724.83
3485,156000,137937.81
3486,163000,169349.84
3487,170000,179537.85
3488,63000,64353.4
3489,50000,64888.18
3490,141000,119878.01
3491,185000,164918
3492,202000,181091.92
3493,125000,118474.54
3494,146000,170105.37
3495,150000,143061.04
3496,140000,162011.47
3497,165000,151692.05
3498,165000,141927.5
3499,145000,156319.58
3500,60000,86758.98
3501,210000,192449.81
3502,80000,86002.42
3503,135000,133684.22
3504,120000,154365.73
3505,130000,169826.4
3506,99000,94709.85
3507,118000,125386.41
3508,130000,160073.09
3509,145000,132248.24
3510,117000,117840.16
3511,154000,176481.53
3512,205000,229941.9
3513,128000,109174.21
3514,185000,196387.37
3515,2e+05,195226.22
3516,97000,110070.75
3517,160000,156100.59
3518,164000,181159.75
3519,50000,49027.47
3520,43000,40743.25
3521,1e+05,88815.5
3522,85000,100903.93
3523,31000,47484.9
3524,131000,121928.07
3525,175000,175242.21
3526,80000,71642.42
3527,110000,115892.98
3528,120000,144812.17
3529,10000,34404.76
3530,120000,130656.46
3531,165000,141564.19
3532,185000,203142.82
3533,150000,176660.62
3534,260000,194607.86
3535,115000,127834.95
3536,142000,163924.44
3537,67000,71328
3538,78000,99895.17
3539,72000,90579.08
3540,68000,90858.53
3541,165000,189776.54
3542,85000,89614.42
3543,95000,122223.21
3544,139000,175977.55
3545,199000,183437.12
3546,75000,83979.11
3547,84000,103705.02
3548,71000,101270.25
3549,168000,136779.36
3550,210000,202243.98
3551,172000,202706.27
3552,138000,173620.44
3553,111000,97339.87
3554,61000,77793.6
3555,135000,146352.04
3556,144000,220385.9
3557,130000,125073.3
3558,135000,108674.07
3559,195000,175146.89
3560,175000,165597.91
3561,80000,111374.43
3562,163000,161088.43
3563,120000,143379.28
3564,2e+05,208447.2
3565,123000,194095.62
3566,265000,216349.62
3567,230000,192515.17
3568,72000,86142.12
3569,92000,100514.19
3570,116000,133115.85
3571,250000,199009.62
3572,150000,161784.33
3573,120000,151092.83
3574,120000,123999.69
3575,130000,134026.85
3576,155000,171887.79
3577,220000,184764.44
3578,78000,71722.76
3579,145000,126339.89
3580,190000,131186.55
3581,190000,174304.61
3582,110000,112225.01
3583,140000,145544.17
3584,162000,162516.09
3585,180000,158391.83
3586,80000,76581.92
3587,90000,76730.88
3588,190000,182075.97
3589,105000,112731.85
3590,133000,136543.1
3591,142000,139940.98
3592,139000,119599.19
3593,1e+05,115095.65
3594,60000,78389.71
3595,111000,115322.74
3596,125000,145717.01
3597,160000,135182.6
3598,173000,177189.22
3599,185000,187320.68
3600,180000,103355.51
3601,150000,176681.14
3602,92000,96355.16
3603,2e+05,180848.36
3604,128000,125269.65
3605,460000,218952.71
3606,140000,145428.11
3607,91000,108135.17
3608,81000,114193.81
3609,70000,90906.32
3610,230000,175210.72
3611,112000,133869.08
3612,144000,156168.71
3613,95000,103118.78
3614,27000,34357.85
3615,130000,118366.08
3616,225000,201604.38
3617,102000,82970.84
3618,123000,156744.74
3619,258000,183757.66
3620,170000,145265.91
3621,90000,108179.06
3622,22000,32965.98
3623,143000,100409.26
3624,145000,153211.26
3625,117000,138863
3626,212000,195180.65
3627,170000,178852.03
3628,83000,78357.74
3629,125000,124165.23
3630,80000,85219.54
3631,126000,144899.2
3632,131000,124165.23
3633,133000,176274.24
3634,190000,168975.31
3635,125000,138304
3636,203000,191272.37
3637,133000,121970.18
3638,150000,122027.13
3639,125000,180653.06
3640,215000,184093.79
3641,115000,108987.9
3642,79000,80988.01
3643,225000,194195.01
3644,112000,118408.55
3645,167000,171410.05
3646,24000,33429.87
3647,154000,142451.51
3648,135000,154665.77
3649,190000,155675.01
3650,150000,163836.19
3651,122000,125894.27
3652,173000,197564.88
3653,90000,107033.85
3654,150000,125386.41
3655,135000,187521.16
3656,165000,165945.67
3657,141000,163270.07
3658,110000,118408.55
3659,45000,61441.26
3660,120000,142344.55
3661,163000,148580.43
3662,175000,169926.9
3663,172000,149327.81
3664,73000,100604.55
3665,193000,167813.94
3666,21000,38297.57
3667,265000,196578.28
3668,90000,74938.18
3669,50000,87467.99
3670,165000,163294.31
3671,115000,124935.62
3672,160000,183011.31
3673,160000,151550.67
3674,256000,194288.83
3675,183000,191960.14
3676,132000,82722.81
3677,145000,106296.55
3678,135000,101642.84
3679,117000,153309.63
3680,101000,109368.85
3681,130000,143089.91
3682,125000,140364.22
3683,157000,145939.04
3684,150000,162238.14
3685,214000,207675.07
3686,190000,164291.74
3687,137000,130196.33
3688,161000,207868.17
3689,85000,87423.55
3690,160000,165777.16
3691,136000,149254.65
3692,147000,139818.48
3693,150000,167151.69
3694,115000,133452.69
3695,220000,191307.18
3696,69000,64875.56
3697,144000,153633.3
3698,101000,102701.13
3699,78000,91853.14
3700,119000,101474.17
3701,170000,139910.05
3702,72000,91922.06
3703,150000,159658.84
3704,160000,166513.49
3705,121000,152447.84
3706,63000,100201.44
3707,115000,124835.97
3708,140000,164071.35
3709,32000,33278.92
3710,135000,118408.55
3711,88000,81394.53
3712,65000,68427.11
3713,143000,157985.19
3714,187000,204853.71
3715,132000,161359.6
3716,16000,33429.87
3717,19000,35116.98
3718,130000,125926.26
3719,175000,148975.59
3720,131000,67977.63
3721,136000,139052.9
3722,170000,191956.66
3723,150000,210116.61
3724,150000,133869.08
3725,155000,147969.4
3726,205000,199147.8
3727,40000,50717.05
3728,130000,129779.71
3729,72000,91185.95
3730,138000,153757.54
3731,130000,114551.9
3732,222000,259373.4
3733,70000,102871.23
3734,180000,156195.14
3735,109000,106565.81
3736,90000,71686.11
3737,68000,82454.6
3738,160000,164777.95
3739,112000,107929.8
3740,2e+05,144648.63
3741,225000,177105.67
3742,90000,64569.12
3743,190000,167065.06
3744,140000,155190.13
3745,118000,116334.31
3746,135000,119949.46
3747,156000,174415.59
3748,148000,152024.99
3749,1e+05,115635.01
3750,146000,159494.24
3751,165000,180903.44
3752,190000,169687.69
3753,220000,121994.74
3754,152000,167374.41
3755,89000,107591.02
3756,258000,172170.88
3757,195000,210207.8
3758,160000,139549.62
3759,165000,144690.54
3760,32000,54058.83
3761,159000,170220.42
3762,117000,126269.01
3763,110000,103294.59
3764,131000,150746.98
3765,143000,141064.18
3766,180000,159896.53
3767,121000,91309.28
3768,53000,98940.85
3769,85000,99007.95
3770,152000,166528.7
3771,171000,205757.32
3772,87000,107187.38
3773,118000,163852.04
3774,170000,139052.9
3775,65000,86828.72
3776,157000,176213.26
3777,115000,112781.57
3778,108000,137834.35
3779,125000,108652.6
3780,139000,161784.66
3781,180000,145528.1
3782,104000,142056.83
3783,212000,183546.25
3784,21000,42734.1
3785,135000,159168.74
3786,166000,152959.83
3787,68000,84189.61
3788,210000,178699.34
3789,64000,61063.11
3790,2e+05,148629.28
3791,92000,143692.47
3792,194000,194172.15
3793,95000,99730.09
3794,62000,98621.25
3795,50000,109999.03
3796,160000,168005.79
3797,143000,134587.35
3798,85000,87310.37
3799,25000,54884.65
3800,150000,157071.41
3801,150000,178657.62
3802,180000,183137.25
3803,130000,133115.85
3804,2e+05,194531.26
3805,2e+05,196064.31
3806,204000,205435.01
3807,184000,143574.8
3808,96000,108087.23
3809,23000,37652.28
3810,138000,164296.93
3811,82000,122702.18
3812,107000,134982.14
3813,145000,125386.41
3814,133000,140404.94
3815,260000,237485.3
3816,170000,165557.56
3817,150000,151621.76
3818,140000,132542.46
3819,147000,156225.76
3820,170000,141543.93
3821,210000,169917.59
3822,220000,181569.22
3823,110000,132525.29
3824,1e+05,119712.25
3825,162000,150918.53
3826,125000,150797.6
3827,120000,119521.16
3828,32000,33069.76
3829,33000,36111.47
3830,105000,112010.08
3831,210000,152674.62
3832,140000,212630
3833,130000,115191.23
3834,155000,147989.52
3835,190000,146974.05
3836,2e+05,162436.49
3837,175000,140698.6
3838,220000,130656.46
3839,1e+05,115122.57
3840,120000,202469.06
3841,40000,51440.87
3842,79000,67857.12
3843,140000,152156.94
3844,90000,92390.9
3845,180000,181053.71
3846,160000,171843.51
3847,240000,204484.27
3848,120000,127271.4
3849,108000,124395.89
3850,138000,159705.24
3851,250000,211896.3
3852,95000,87739.63
3853,205000,208674.63
3854,260000,153314.99
3855,20000,31028.81
3856,185000,147130.28
3857,180000,277956.29
3858,185000,156719.79
3859,26000,49960.57
3860,185000,166544.51
3861,140000,121218.5
3862,260000,176965.07
3863,61000,72719.64
3864,115000,114128.89
3865,38000,66183
3866,160000,236539.55
3867,105000,129449.55
3868,160000,182869.79
3869,2e+05,167225.63
3870,162000,128330.95
3871,70000,132648.57
3872,135000,132043.87
3873,65000,65775.01
3874,216000,208361.07
3875,116000,118093.95
