ID,Base_salary,predictions
2614,73000,77830.63
2615,172000,209814.39
2616,70000,75190.66
2617,122000,97643.84
2618,217000,204482.93
2619,190000,186609.47
2620,2e+05,174211.89
2621,172000,178155.28
2622,131000,125763.8
2623,124000,130247.39
2624,185000,171618.63
2625,2e+05,193167.37
2626,95000,97486.3
2627,104000,125616.91
2628,235000,215746.9
2629,145000,182886.66
2630,159000,132462.92
2631,133000,116256.81
2632,80000,88637.16
2633,110000,117041.93
2634,123000,129492.72
2635,165000,148870.64
2636,154000,140509.72
2637,145000,140588.63
2638,205000,187664.84
2639,160000,152880.11
2640,220000,213975.83
2641,195000,210505.86
2642,160000,154022.21
2643,150000,189423.28
2644,142000,156853.36
2645,135000,118792.67
2646,141000,139429.45
2647,182000,152537.69
2648,80000,74500.13
2649,80000,90258.62
2650,82000,55314.67
2651,118000,125426.18
2652,150000,155269.19
2653,116000,116150.95
2654,225000,200798.93
2655,76000,86225.44
2656,2e+05,185459.54
2657,167000,151273.75
2658,216000,201671.69
2659,135000,133992.11
2660,156000,145226.47
2661,122000,128130.32
2662,180000,197667.05
2663,144000,149499.93
2664,155000,166307.03
2665,137000,164585.71
2666,112000,120238.65
2667,120000,119387.93
2668,125000,118846.99
2669,210000,148904.29
2670,101000,154022.21
2671,192000,193788.28
2672,130000,103967.11
2673,170000,189423.28
2674,250000,207774.28
2675,2e+05,113658.75
2676,135000,126197.66
2677,133000,116865.71
2678,240000,216980.57
2679,190000,185108.28
2680,195000,125777.21
2681,68000,79439.52
2682,1e+05,159078.83
2683,108000,115450.83
2684,220000,132000.95
2685,167000,201493.69
2686,86000,112100.89
2687,1e+05,75369.04
2688,195000,162985.88
2689,179000,154580.48
2690,115000,75275.54
2691,180000,135365.19
2692,111000,173726.74
2693,110000,121843.14
2694,225000,166326.77
2695,137000,149306.13
2696,34000,51659.76
2697,125000,117367.08
2698,2e+05,117911.31
2699,130000,158837.1
2700,194000,176434.81
2701,140000,179482.19
2702,135000,190043.08
2703,85000,75497.77
2704,160000,156940.83
2705,139000,133186.51
2706,27000,40767.15
2707,175000,204307.66
2708,117000,152264.38
2709,160000,160618.18
2710,86000,54265.68
2711,120000,128130.32
2712,143000,118666.72
2713,135000,138210.12
2714,220000,184552.06
2715,188000,199736.84
2716,120000,115722.97
2717,141000,137056.59
2718,141000,138518.9
2719,128000,118900.97
2720,105000,119969.08
2721,1e+05,87790.28
2722,97000,109129.04
2723,210000,207891.66
2724,160000,163782.87
2725,97000,75175.36
2726,120000,120061
2727,105000,150978.51
2728,130000,134138.61
2729,175000,166979.54
2730,155000,155255.22
2731,145000,200980.61
2732,72000,115182.35
2733,75000,108030.93
2734,111000,112300.18
2735,131000,119228.48
2736,198000,194148.07
2737,50000,60413.61
2738,190000,166083.2
2739,135000,139856.25
2740,78000,112491.61
2741,152000,171985.69
2742,102000,97950.53
2743,40000,59543.39
2744,102000,127050.88
2745,75000,136507.84
2746,2e+05,203919.93
2747,157000,186088.64
2748,116000,116865.71
2749,38000,79479.88
2750,123000,165811.22
2751,43000,61831.81
2752,76000,111909.94
2753,2e+05,169074.94
2754,160000,147085.57
2755,160000,177476.48
2756,135000,126197.66
2757,155000,170018.41
2758,132000,123010.14
2759,103000,127015.5
2760,123000,111129.81
2761,110000,136507.84
2762,135000,127805.67
2763,85000,77968.46
2764,75000,72020.51
2765,211000,170018.41
2766,90000,100530.47
2767,177000,171708.47
2768,65000,69825.66
2769,138000,181275.19
2770,72000,92407.11
2771,160000,167121.43
2772,178000,156465.29
2773,185000,199713.79
2774,186000,169898.93
2775,80000,80965.36
2776,135000,125773.24
2777,190000,179114.58
2778,150000,161786.3
2779,113000,115722.97
2780,149000,136772.08
2781,130000,104812.39
2782,119000,115182.35
2783,187000,161603.94
2784,106000,128099.53
2785,140000,175813.63
2786,165000,151147.66
2787,430000,316474
2788,44000,79931.02
2789,83000,88375.95
2790,82000,95173.65
2791,175000,176676.05
2792,186000,191026.35
2793,78000,92261.87
2794,110000,115100.18
2795,130000,120521.11
2796,140000,130247.39
2797,152000,190741.53
2798,135000,130756.76
2799,151000,155006.49
2800,197000,173015.25
2801,135000,166842.92
2802,125000,144632.34
2803,170000,204951.95
2804,123000,125980.66
2805,158000,157322.66
2806,171000,87825.26
2807,115000,101574.79
2808,250000,202378.95
2809,78000,122508.98
2810,130000,145365.94
2811,220000,206271.5
2812,120000,121758.9
2813,125000,123389.98
2814,80000,86585.39
2815,130000,181933.56
2816,77000,147582.34
2817,175000,203750.91
2818,80000,71980.08
2819,135000,157322.66
2820,172000,177950.04
2821,155000,147516.09
2822,123000,172258.43
2823,160000,134237.62
2824,105000,97596.56
2825,38000,72745.19
2826,117000,104654.2
2827,2e+05,128130.32
2828,252000,216434.35
2829,130000,100530.47
2830,101000,149843
2831,65000,79294.41
2832,90000,123389.98
2833,111000,113324.9
2834,245000,200918.51
2835,3e+05,174918.64
2836,151000,173827.46
2837,133000,124958.29
2838,145000,186550.43
2839,112000,115359.23
2840,65000,80641.92
2841,190000,168360.57
2842,1e+05,127423.62
2843,105000,108041.06
2844,85000,100945.21
2845,37000,50258.86
2846,195000,180527.35
2847,86000,62694.79
2848,180000,207084.54
2849,45000,48717.02
2850,116000,129417.78
2851,150000,146530.48
2852,130000,122662.32
2853,160000,190995.94
2854,134000,130686
2855,30000,45889.32
2856,140000,166902.65
2857,1e+05,111672.15
2858,120000,128180.5
2859,119000,147947.41
2860,150000,133186.51
2861,90000,140565.6
2862,71000,126197.66
2863,125000,121477.85
2864,160000,163373.92
2865,158000,149432.38
2866,163000,177255.36
2867,183000,217987.73
2868,260000,151064.68
2869,191000,184513.77
2870,57000,72882.76
2871,106000,74928.77
2872,219000,167745.34
2873,98000,125397.99
2874,80000,59771.86
2875,206000,176688.07
2876,120000,131855.14
2877,152000,157500.02
2878,118000,125334.4
2879,98000,117709.83
2880,125000,124143.22
2881,230000,184882.55
2882,102000,75130.23
2883,58000,63214.36
2884,148000,133186.51
2885,140000,135580.1
2886,195000,175518.73
2887,145000,146283.09
2888,105000,105803.42
2889,150000,149958.95
2890,25000,56502.64
2891,147000,151352.19
2892,110000,123272.93
2893,230000,163373.92
2894,145000,136957.6
2895,175000,169916.81
2896,166000,173706.7
2897,78000,97734.1
2898,60000,71179.38
2899,138000,126197.66
2900,165000,151131.78
2901,126000,124034.92
2902,108000,117679.95
2903,123000,138928.66
2904,110000,97069.88
2905,102000,94238.2
2906,210000,168025.87
2907,134000,128577.49
2908,112000,143143.93
2909,190000,220695.04
2910,162000,188146.29
2911,170000,182381.9
2912,212000,180285.42
2913,150000,175787.87
2914,161000,156853.36
2915,115000,126520.66
2916,190000,185094.4
2917,128000,118900.97
2918,69000,91601.46
2919,160000,160130.13
2920,170000,188702.26
2921,190000,208825.76
2922,140000,150236.4
2923,118000,124681.78
2924,112000,108836.52
2925,138000,116924.57
2926,153000,162224.75
2927,193000,212096.17
2928,30000,50441.86
2929,45000,62321.45
2930,205000,199870.89
2931,82000,70687.45
2932,135000,126197.66
2933,150000,164087.32
2934,173000,138698.51
2935,150000,125021.75
2936,212000,212964.57
2937,1e+05,77851.18
2938,140000,232421.52
2939,90000,115919.93
2940,170000,152211.39
2941,121000,128807.63
2942,120000,117367.08
2943,120000,141060.22
2944,160000,181402.9
2945,135000,141400.33
2946,45000,54296.73
2947,103000,116326.76
2948,83000,90465.5
2949,152000,131397.76
2950,160000,184380.6
2951,265000,231993.04
2952,146000,159413.34
2953,1e+05,85729.81
2954,210000,201869.39
2955,210000,186412.93
2956,111000,115100.18
2957,160000,194791.45
2958,95000,89702.24
2959,57000,74500.13
2960,55000,79384.05
2961,76000,79077.61
2962,152000,127088.23
2963,130000,125621.55
2964,148000,161407.81
2965,148000,154100.86
2966,205000,194951.57
2967,110000,170578.25
2968,250000,207149.68
2969,23000,39597.81
2970,1e+05,96774.44
2971,120000,97515.3
2972,118000,133687.91
2973,135000,121758.9
2974,136000,168064.6
2975,125000,147088.19
2976,1e+05,112479.61
2977,2e+05,125295.56
2978,122000,135580.1
2979,120000,127665.46
2980,85000,127423.62
2981,175000,159767
2982,128000,124150.03
2983,1e+05,126197.66
2984,128000,135365.19
2985,90000,113007.99
2986,117000,124034.92
2987,135000,126845.84
2988,80000,126064.27
2989,20000,38098.76
2990,130000,132271.61
2991,1e+05,130989.06
2992,107000,67377.61
2993,186000,151717.45
2994,31000,46313.43
2995,110000,124034.92
2996,180000,213271.99
2997,86000,66068.94
2998,70000,89569.84
2999,109000,141212.3
3000,95000,112479.61
3001,120000,130744.41
3002,56000,54526.82
3003,230000,206414.11
3004,97000,99844.73
3005,128000,213292.42
3006,29000,51786.88
3007,130000,126597.76
3008,105000,146785.21
3009,145000,119789.85
3010,20000,43714.64
3011,130000,168405
3012,128000,127877.21
3013,150000,143818.35
3014,150000,143781.48
3015,80000,116865.71
3016,185000,188132.37
3017,135000,135057.62
3018,180000,159413.34
3019,80000,108603.81
3020,83000,160618.18
3021,116000,116865.71
3022,90000,115182.18
3023,250000,164566.2
3024,128000,131052.6
3025,107000,197031.68
3026,106000,136650.61
3027,130000,159918.21
3028,235000,208441.87
3029,192000,173239.92
3030,132000,178967.36
3031,110000,131999.28
3032,190000,187000.48
3033,112000,116865.71
3034,160000,174805.12
3035,1e+05,122596.34
3036,181000,168052.77
3037,30000,78983.36
3038,12000,42503.08
3039,79000,93888.49
3040,118000,126929.5
3041,206000,180963.52
3042,145000,131403.2
3043,160000,170856.47
3044,125000,128130.32
3045,175000,170526.51
3046,65000,105923.71
3047,155000,146548.22
3048,145000,152979.15
3049,350000,207654.65
3050,175000,155269.19
3051,2e+05,91438.61
3052,115000,89317.9
3053,75000,119192.67
3054,220000,203635.27
3055,207000,169709.69
3056,2e+05,178399.04
3057,41000,59023.92
3058,65000,90757.51
3059,63000,79744.84
3060,150000,118900.97
3061,140000,155866.22
3062,220000,209957.77
3063,160000,166935.26
3064,107000,133113.32
3065,160000,149639.91
3066,105000,87975.63
3067,216000,204951.95
3068,220000,228109.71
3069,23000,58650.96
3070,125000,151064.79
3071,85000,114440.11
3072,60000,99164.34
3073,90000,121937.88
3074,115000,149406.35
3075,135000,173443.75
3076,110000,123393.89
3077,125000,135580.1
3078,258000,195716.15
3079,151000,191155.28
3080,116000,117101.47
3081,74000,64193.48
3082,195000,203727.04
3083,140000,149658.13
3084,103000,119915.39
3085,151000,163507.33
3086,150000,193274.48
3087,85000,119002.7
3088,105000,129641.09
3089,1e+05,106666.67
3090,116000,116865.71
3091,220000,191943.8
3092,120000,122636.98
3093,133000,140130.94
3094,116000,130842.54
3095,150000,118900.97
3096,130000,123707.64
3097,95000,97513.45
3098,125000,117101.47
3099,225000,159078
3100,149000,123664.82
3101,44000,57396.92
3102,205000,169238.15
3103,134000,120387.37
3104,170000,162434.05
3105,116000,121758.9
3106,115000,121758.9
3107,155000,168360.57
3108,235000,170085.44
3109,93000,124601.94
3110,114000,177338.68
3111,128000,135037.76
3112,158000,128753.34
3113,160000,146062.4
3114,140000,128165.07
3115,191000,185255.01
3116,90000,105280.31
3117,152000,144411.44
3118,160000,114620.46
3119,53000,82016.8
3120,90000,157255.33
3121,98000,75369.04
3122,75000,106989.23
3123,105000,107917.42
3124,135000,140101.34
3125,90000,93580.78
3126,130000,184368.26
3127,71000,60309
3128,82000,96910.72
3129,47000,58452.29
3130,120000,126197.66
3131,152000,175868.77
3132,130000,167916.72
3133,150000,164994.27
3134,120000,153947.69
3135,78000,67973.3
3136,159000,154021.81
3137,134000,134469.94
3138,70000,102372.19
3139,34000,53744.97
3140,149000,126402.9
3141,170000,186153.14
3142,2e+05,187009.36
3143,141000,133186.51
3144,85000,161603.94
3145,190000,188153.32
3146,2e+05,171098.19
3147,160000,203913.99
3148,112000,135771.67
3149,182000,154539.99
3150,125000,118281.3
3151,116000,116865.71
3152,89000,84456.27
3153,158000,161620.48
3154,80000,79015.54
3155,41000,62845.05
3156,134000,150865.17
3157,150000,148243.36
3158,4e+05,334507.89
3159,127000,136142.99
3160,111000,114974.05
3161,160000,144632.34
3162,110000,119837.95
3163,65000,74153.92
3164,160000,175414.42
3165,50000,98509.11
3166,90000,137586.97
3167,126000,127665.46
3168,180000,179342.86
3169,110000,105364.51
3170,167000,166805.89
3171,160000,174161.87
3172,180000,153734.51
3173,170000,178745.6
3174,48000,77188.32
3175,175000,210411.62
3176,95000,132933.06
3177,85000,89702.24
3178,140000,149658.13
3179,160000,157488.1
3180,120000,116150.95
3181,160000,145649.93
3182,43000,71207.94
3183,170000,177535.09
3184,110000,104004.64
3185,150000,152035.6
3186,240000,196314.97
3187,2e+05,231124.94
3188,190000,152790.63
3189,180000,172389.38
3190,195000,203615.64
3191,240000,146029.35
3192,68000,98637.54
3193,120000,128130.32
3194,22000,87621.37
3195,75000,124349.29
3196,250000,175457.09
3197,137000,186625.69
3198,1e+05,56159.69
3199,74000,87103.13
3200,111000,120238.65
3201,134000,165800.58
3202,151000,126597.76
3203,168000,155093.29
3204,220000,179961.77
3205,142000,185459.54
3206,190000,185604.63
3207,150000,162869.11
3208,115000,100902.53
3209,116000,111041.75
3210,105000,108030.93
3211,155000,177657.81
3212,120000,188699.95
3213,1e+05,159507.89
3214,108000,117101.47
3215,85000,60667.73
3216,205000,182381.79
3217,130000,169349.45
3218,2e+05,180361.07
3219,130000,142426.54
3220,160000,157009.4
3221,139000,169355.16
3222,170000,164873.98
3223,165000,175620.81
3224,110000,105127.98
3225,150000,154022.21
3226,115000,121636.4
3227,115000,124349.29
3228,680000,364180.97
3229,150000,98193.45
3230,107000,93391.43
3231,380000,211158.21
3232,215000,168830.66
3233,36000,53463.11
3234,73000,86279.89
3235,214000,193819.75
3236,115000,133186.51
3237,160000,126914.8
3238,221000,212133.74
3239,65000,78683.19
3240,76000,81483.12
3241,26000,48799.89
3242,160000,160386.29
3243,82000,131089.53
3244,132000,127050.88
3245,115000,134875.47
3246,125000,160830.12
3247,127000,145725.39
3248,150000,153189.94
3249,130000,130842.54
3250,140000,155404.23
3251,185000,179181.87
3252,154000,165175.25
3253,36000,61688.76
3254,185000,184563.74
3255,80000,78344.45
3256,170000,154747.04
3257,170000,184114.07
3258,146000,126796
3259,205000,194167.09
3260,87000,120860.97
3261,160000,154243.94
3262,150000,122568.16
3263,125000,158988.15
3264,1e+05,105954.06
3265,148000,135580.1
3266,1e+05,155433.99
3267,140000,166268.58
3268,210000,181744.4
3269,206000,231479.22
3270,59000,69414.45
3271,103000,107683.6
3272,131000,97195.18
3273,160000,178427.38
3274,167000,190799.94
3275,111000,115100.18
3276,135000,132885.94
3277,126000,120839.22
3278,162000,158608.14
3279,150000,140434.53
3280,90000,73971.87
3281,139000,149300.26
3282,150000,142634.52
3283,157000,140815.5
3284,130000,128130.32
3285,137000,149954.37
3286,182000,192518.23
3287,250000,198607.05
3288,65000,99164.34
3289,135000,173398.95
3290,182000,176551.9
3291,160000,152131.77
3292,152000,137589.48
3293,137000,176613.93
3294,130000,167722.86
3295,55000,47067.76
3296,81000,99695.12
3297,98000,207084.54
3298,1e+05,125295.56
3299,112000,108590.54
3300,190000,144685.29
3301,350000,173621.26
3302,120000,156026.96
3303,245000,200187.97
3304,75000,72826.11
3305,125000,125295.56
3306,58000,94367.68
3307,160000,175569.94
3308,140000,184114.07
3309,188000,158407.16
3310,110000,133186.51
3311,175000,182385.19
3312,216000,162330.35
3313,130000,147214.58
3314,130000,150987.76
3315,71000,58701.14
3316,130000,210125.23
3317,135000,167809.69
3318,185000,188539.92
3319,60000,134875.47
3320,145000,176888.57
3321,95000,86418.44
3322,62000,48351.75
3323,306000,236448.52
3324,130000,116865.71
3325,80000,119140.38
3326,121000,113883.36
3327,88000,94238.2
3328,156000,153969.46
3329,19000,60423.35
3330,87000,91979.11
3331,250000,185361.98
3332,130000,134991.78
3333,135000,136353.61
3334,130000,174741.37
3335,170000,163718.19
3336,175000,181933.56
3337,182000,169074.94
3338,35000,63471.47
3339,172000,145662.56
3340,156000,163743.99
3341,155000,144864.02
3342,193000,186701.58
3343,130000,148014.01
3344,124000,142976.59
3345,175000,230809.75
3346,88000,106986.47
3347,180000,170371.05
3348,110000,85729.81
3349,120000,140815.5
3350,51000,55362.67
3351,146000,135365.19
3352,153000,187139.42
3353,180000,168405
3354,55000,78494.87
3355,180000,213975.83
3356,130000,111447.5
3357,1e+05,97524.9
3358,205000,126914.8
3359,140000,129523.28
3360,110000,118544.7
3361,84000,124682.37
3362,197000,209798.7
3363,160000,181676.78
3364,125000,133095.73
3365,150000,130842.54
3366,2e+05,217442.8
3367,107000,95583.38
3368,130000,124668.48
3369,110000,119873.8
3370,2e+05,197036.66
3371,225000,164694.16
3372,147000,96276.69
3373,135000,123393.89
3374,210000,171093.64
3375,144000,132535.16
3376,120000,116865.71
3377,124000,104613.58
3378,172000,178866.47
3379,38000,69972.35
3380,80000,68558.71
3381,261000,253221.45
3382,150000,153189.94
3383,166000,138949.87
3384,198000,213603.12
3385,175000,130842.54
3386,84000,109129.04
3387,80000,91872.46
3388,70000,58881.93
3389,120000,126449.78
3390,480000,179924.66
3391,150000,163123.29
3392,102000,117367.08
3393,120000,161786.3
3394,112000,141179.66
3395,182000,180926.51
3396,350000,210859.31
3397,136000,101620.91
3398,170000,154085.34
3399,240000,237914.06
3400,250000,210231.38
3401,92000,142813.36
3402,2e+05,215937.25
3403,142000,125502.43
3404,190000,185807.85
3405,183000,171149.88
3406,95000,54349
3407,145000,108296.76
3408,18000,39597.81
3409,92000,97019.93
3410,102000,76736.03
3411,170000,168700.36
3412,175000,187157.53
3413,175000,83138.31
3414,270000,131531.72
3415,170000,143116.59
3416,184000,177091.06
3417,130000,97038.81
3418,1e+05,109969.96
3419,240000,187420.73
3420,130000,172250.15
3421,125000,125835.39
3422,170000,169334.91
3423,161000,168098.03
3424,155000,162869.11
3425,140000,150293.67
3426,90000,96774.44
3427,215000,169720.95
3428,167000,129492.72
3429,150000,156026.87
3430,250000,218821.07
3431,110000,127665.46
3432,95000,93545.9
3433,150000,149375.66
3434,103000,122183.57
3435,159000,137333.01
3436,184000,185459.54
3437,115000,65630.71
3438,159000,156546.85
3439,137000,140585.88
3440,152000,154665.1
3441,156000,137056.59
3442,23000,46408.43
3443,150000,170362.47
3444,140000,171244
3445,250000,191150.47
3446,101000,95600.94
3447,145000,154021.81
3448,116000,130842.54
3449,160000,162297.87
3450,115000,126914.8
3451,89000,116059.68
3452,140000,140552.54
3453,79000,91442.26
3454,260000,181161.85
3455,140000,151831.7
3456,153000,184126.4
3457,220000,184998.04
3458,160000,178314.34
3459,160000,153769.99
3460,123000,125295.56
3461,83000,72818.45
3462,156000,159056.56
3463,7e+05,462139.2
3464,150000,163507.33
3465,120000,124522.83
3466,128000,167121.43
3467,1e+05,111153.66
3468,150000,174161.87
3469,133000,120742.91
3470,115000,138573.14
3471,188000,183914.51
3472,145000,124958.29
3473,92000,107975.89
3474,76000,89351.76
3475,123000,125773.24
3476,131000,169238.15
3477,98000,85729.81
3478,128000,135365.19
3479,118000,125426.18
3480,275000,222747.35
3481,170000,212195.03
3482,128000,100701.46
3483,78000,110758.98
3484,124000,148912.29
3485,156000,137056.59
3486,163000,176189.14
3487,170000,176047.4
3488,63000,75497.77
3489,50000,74153.92
3490,141000,108265.79
3491,185000,176534.08
3492,202000,180810.72
3493,125000,115462.47
3494,146000,155433.99
3495,150000,142426.54
3496,140000,190259.69
3497,165000,157832.39
3498,165000,140509.72
3499,145000,155255.22
3500,60000,87169.91
3501,210000,190259.69
3502,80000,91082.45
3503,135000,145493.05
3504,120000,143864.41
3505,130000,172599.58
3506,99000,99527.97
3507,118000,125295.56
3508,130000,162434.05
3509,145000,134843.77
3510,117000,117101.47
3511,154000,179502.87
3512,205000,218160.66
3513,128000,102092.95
3514,185000,200868.61
3515,2e+05,191140.35
3516,97000,113176.87
3517,160000,157322.66
3518,164000,183494.16
3519,50000,55215.06
3520,43000,47067.76
3521,1e+05,91538.1
3522,85000,100530.47
3523,31000,56927.6
3524,131000,118900.97
3525,175000,175950.15
3526,80000,59409.78
3527,110000,123664.82
3528,120000,138498.41
3529,10000,38910.58
3530,120000,126914.8
3531,165000,145318.08
3532,185000,204080.65
3533,150000,167722.86
3534,260000,213975.83
3535,115000,123294.11
3536,142000,155433.88
3537,67000,75463.87
3538,78000,122183.57
3539,72000,85041.93
3540,68000,99882.49
3541,165000,182791.18
3542,85000,108717
3543,95000,120977.57
3544,139000,186536.78
3545,199000,188322.92
3546,75000,82175.11
3547,84000,104934.92
3548,71000,102088.53
3549,168000,130247.39
3550,210000,206669.16
3551,172000,194951.57
3552,138000,172313.72
3553,111000,105466.19
3554,61000,90801.77
3555,135000,149070.31
3556,144000,218384.93
3557,130000,128577.49
3558,135000,111622.46
3559,195000,174965.89
3560,175000,165103.36
3561,80000,108586.79
3562,163000,170844.11
3563,120000,148475.75
3564,2e+05,202910.77
3565,123000,213161.08
3566,265000,218643.75
3567,230000,203537.41
3568,72000,81562.31
3569,92000,111447.5
3570,116000,129492.72
3571,250000,194871.22
3572,150000,168411.34
3573,120000,157140.57
3574,120000,115182.35
3575,130000,145298.89
3576,155000,162495.15
3577,220000,194636.24
3578,78000,72649.3
3579,145000,123655.44
3580,190000,148361.61
3581,190000,176189.14
3582,110000,111447.5
3583,140000,145385.93
3584,162000,171880.92
3585,180000,159011.99
3586,80000,87650.12
3587,90000,62330.27
3588,190000,173214.62
3589,105000,106134.5
3590,133000,148475.75
3591,142000,149703.21
3592,139000,119979.77
3593,1e+05,117154.89
3594,60000,79325.7
3595,111000,116689.75
3596,125000,157282.23
3597,160000,149658.13
3598,173000,176047.4
3599,185000,184366.32
3600,180000,115452.63
3601,150000,165922.65
3602,92000,102214.69
3603,2e+05,185113.32
3604,128000,126914.8
3605,460000,216722.45
3606,140000,140334.47
3607,91000,97515.3
3608,81000,121758.9
3609,70000,87870.52
3610,230000,176281.06
3611,112000,130842.54
3612,144000,148283.64
3613,95000,99892.84
3614,27000,39809.67
3615,130000,119538.84
3616,225000,194593.55
3617,102000,84403.04
3618,123000,151273.75
3619,258000,183715.93
3620,170000,141400.33
3621,90000,100519.54
3622,22000,35466.95
3623,143000,112008.73
3624,145000,155224.03
3625,117000,162356.63
3626,212000,189871.32
3627,170000,178174.74
3628,83000,82289.9
3629,125000,124034.92
3630,80000,84426.8
3631,126000,142880.47
3632,131000,124034.92
3633,133000,175457.09
3634,190000,170148.86
3635,125000,162444.16
3636,203000,219603.63
3637,133000,118900.97
3638,150000,117367.08
3639,125000,179924.66
3640,215000,177968.89
3641,115000,106883.86
3642,79000,75497.77
3643,225000,207523.42
3644,112000,117367.08
3645,167000,178589.23
3646,24000,39597.81
3647,154000,152409.53
3648,135000,143848.63
3649,190000,157134.67
3650,150000,155764.07
3651,122000,128753.34
3652,173000,189423.28
3653,90000,103090.84
3654,150000,125295.56
3655,135000,188132.37
3656,165000,172552.93
3657,141000,157675.58
3658,110000,117367.08
3659,45000,61403.79
3660,120000,147714.22
3661,163000,147514.41
3662,175000,179337.2
3663,172000,158173.65
3664,73000,124349.29
3665,193000,171074.7
3666,21000,42503.08
3667,265000,175787.87
3668,90000,74153.92
3669,50000,67973.3
3670,165000,161786.3
3671,115000,126197.66
3672,160000,175620.81
3673,160000,165594.47
3674,256000,213603.12
3675,183000,212187.44
3676,132000,79953.83
3677,145000,105860.64
3678,135000,104263.97
3679,117000,150411.2
3680,101000,103266.06
3681,130000,137130.64
3682,125000,139355.58
3683,157000,143598.9
3684,150000,159078.83
3685,214000,211878.58
3686,190000,164990.32
3687,137000,129374.34
3688,161000,189882.78
3689,85000,89702.24
3690,160000,167386.07
3691,136000,143729.07
3692,147000,133673.28
3693,150000,168385.88
3694,115000,128692.48
3695,220000,190409.87
3696,69000,91393.27
3697,144000,149645.88
3698,101000,101876.86
3699,78000,94647.36
3700,119000,100944.57
3701,170000,140784.87
3702,72000,87009.24
3703,150000,150132.9
3704,160000,170526.51
3705,121000,155764.07
3706,63000,98309.97
3707,115000,124349.29
3708,140000,166032.29
3709,32000,39157.29
3710,135000,117367.08
3711,88000,77572.06
3712,65000,72020.51
3713,143000,155949.12
3714,187000,187149.75
3715,132000,162434.05
3716,16000,39597.81
3717,19000,46501.26
3718,130000,127665.46
3719,175000,153384.86
3720,131000,74500.13
3721,136000,137333.01
3722,170000,189423.28
3723,150000,199233.95
3724,150000,130842.54
3725,155000,147575.36
3726,205000,195421.57
3727,40000,52982.9
3728,130000,130842.54
3729,72000,93973.43
3730,138000,149375.66
3731,130000,116865.71
3732,222000,208308.23
3733,70000,93080.5
3734,180000,159344.36
3735,109000,103409.09
3736,90000,75130.23
3737,68000,79747.19
3738,160000,141927.23
3739,112000,103742.65
3740,2e+05,126546.28
3741,225000,171098.19
3742,90000,68142.13
3743,190000,169554.42
3744,140000,143848.63
3745,118000,119837.95
3746,135000,107255.45
3747,156000,171982.25
3748,148000,149639.91
3749,1e+05,125295.56
3750,146000,157655.79
3751,165000,181933.56
3752,190000,177836.17
3753,220000,130278.68
3754,152000,164130.05
3755,89000,106887.86
3756,258000,158075.2
3757,195000,201813.09
3758,160000,136394.62
3759,165000,142426.54
3760,32000,55362.67
3761,159000,183313.8
3762,117000,135961.56
3763,110000,107288.33
3764,131000,143115.68
3765,143000,142681.77
3766,180000,156916.44
3767,121000,97054.35
3768,53000,81168.35
3769,85000,104640.48
3770,152000,156595.23
3771,171000,208748.97
3772,87000,103403.04
3773,118000,152207.98
3774,170000,137333.01
3775,65000,91074.68
3776,157000,172494.99
3777,115000,120292.48
3778,108000,143997.61
3779,125000,113007.99
3780,139000,160659.7
3781,180000,139520.48
3782,104000,154448.6
3783,212000,169349.45
3784,21000,50468.2
3785,135000,168884.79
3786,166000,159008.86
3787,68000,65732.94
3788,210000,183708.04
3789,64000,76246.63
3790,2e+05,141201.21
3791,92000,139381.44
3792,194000,204504.82
3793,95000,126597.76
3794,62000,99410.61
3795,50000,105954.06
3796,160000,176724.03
3797,143000,140130.94
3798,85000,90611.04
3799,25000,72840.45
3800,150000,158156.53
3801,150000,174682.48
3802,180000,189022.31
3803,130000,129492.72
3804,2e+05,196498.74
3805,2e+05,195489.89
3806,204000,203328.82
3807,184000,125890.66
3808,96000,96958.32
3809,23000,42802.5
3810,138000,154296.54
3811,82000,112318.9
3812,107000,151988.36
3813,145000,125295.56
3814,133000,139277.21
3815,260000,232571.74
3816,170000,175885.29
3817,150000,161603.94
3818,140000,125980.66
3819,147000,158299.88
3820,170000,127732.15
3821,210000,179173.59
3822,220000,181340.8
3823,110000,127050.88
3824,1e+05,124034.92
3825,162000,146479.79
3826,125000,157584.21
3827,120000,121600.59
3828,32000,35563.06
3829,33000,47196.02
3830,105000,117264.67
3831,210000,154177.19
3832,140000,207647.73
3833,130000,118353.44
3834,155000,128008.81
3835,190000,147035.94
3836,2e+05,155749.27
3837,175000,139520.48
3838,220000,126914.8
3839,1e+05,97218.41
3840,120000,195462.74
3841,40000,59895.82
3842,79000,63013.62
3843,140000,140431.19
3844,90000,98754.34
3845,180000,204766.41
3846,160000,168360.57
3847,240000,193451.58
3848,120000,120061
3849,108000,119789.85
3850,138000,172774.39
3851,250000,206150.02
3852,95000,89702.24
3853,205000,207753.15
3854,260000,147773.13
3855,20000,35563.06
3856,185000,144632.34
3857,180000,230809.75
3858,185000,162869.11
3859,26000,57370.14
3860,185000,164694.16
3861,140000,125775.61
3862,260000,186339.77
3863,61000,80141.37
3864,115000,115793.52
3865,38000,61562.83
3866,160000,219170.74
3867,105000,141334.73
3868,160000,184293.49
3869,2e+05,172452.97
3870,162000,140424.23
3871,70000,131627.99
3872,135000,129492.72
3873,65000,75386.09
3874,216000,196122.95
3875,116000,117101.47
3876,260000,192972.37
